"ENSG","cluster_membership","cluster_size","n.mut","com_var_count","RVIS.domain"
"ENSG00000161082",4,39,16,1,-0.137981987210817
"ENSG00000161082",5,38,13,0,0.124665211069139
"ENSG00000161082",6,32,28,0,0.799957914893502
"ENSG00000161082",7,28,13,2,-0.670743924908566
"ENSG00000161082",8,27,9,0,-0.0554107713304529
"ENSG00000161082",9,26,11,2,-0.760783377068169
"ENSG00000161082",10,24,4,0,-0.280506047490858
"ENSG00000161082",11,21,8,1,-0.498134159169706
"ENSG00000161091",1,469,575,60,1.56678984168222
"ENSG00000161091",2,69,88,5,1.51260799224883
"ENSG00000161179",1,64,51,6,-0.550841603950185
"ENSG00000161179",2,51,13,3,-1.06845829232384
"ENSG00000161179",3,42,5,0,-0.235486920571508
"ENSG00000161179",4,40,17,1,-0.0929631715196007
"ENSG00000161179",5,40,29,1,0.447263675180916
"ENSG00000161179",6,38,3,1,-0.723232037946834
"ENSG00000161179",7,34,17,3,-0.888375919631796
"ENSG00000161203",1,68,15,4,-1.37614371018747
"ENSG00000161203",2,56,12,2,-0.715763583638591
"ENSG00000161203",3,53,7,1,-0.543153513549443
"ENSG00000161203",4,53,11,2,-0.760783377068169
"ENSG00000161203",5,49,7,3,-1.33858805326719
"ENSG00000161203",6,48,12,1,-0.31805759435696
"ENSG00000161203",7,48,10,1,-0.4080957231666
"ENSG00000161203",8,45,6,0,-0.190467837967847
"ENSG00000161203",9,40,9,0,-0.0554107713304529
"ENSG00000161217",1,171,124,9,1.54250748055523
"ENSG00000161217",2,113,33,3,-0.168067756046591
"ENSG00000161217",3,34,44,6,-0.865980551488179
"ENSG00000161217",4,30,25,2,-0.130515442739849
"ENSG00000161265",1,128,99,5,2.00788486600326
"ENSG00000161265",2,61,42,1,1.03252356239304
"ENSG00000161265",3,31,29,1,0.447263675180916
"ENSG00000161267",1,194,157,13,1.43736652645961
"ENSG00000161267",2,102,81,8,0.00431872902996127
"ENSG00000161267",3,47,25,3,-0.52821865690381
"ENSG00000161281",1,33,14,0,0.169684244139982
"ENSG00000161281",2,23,18,3,-0.843355765607049
"ENSG00000161281",3,23,9,0,-0.0554107713304529
"ENSG00000161326",1,143,55,2,1.22007231352647
"ENSG00000161326",2,30,19,5,-1.59379516447731
"ENSG00000161326",3,25,12,1,-0.31805759435696
"ENSG00000161381",1,185,108,6,2.01535830607658
"ENSG00000161381",2,145,71,4,1.14496065634241
"ENSG00000161381",3,86,69,6,0.259499355190559
"ENSG00000161381",4,84,49,5,-0.243173193137235
"ENSG00000161395",1,70,60,4,0.649737228714797
"ENSG00000161395",2,57,34,7,-1.7139467015856
"ENSG00000161395",3,55,23,5,-1.41370163092227
"ENSG00000161395",4,54,26,1,0.312206399083466
"ENSG00000161395",5,49,18,1,-0.0479443733226822
"ENSG00000161395",6,35,20,1,0.042093204475762
"ENSG00000161513",1,162,80,10,-0.836137082511057
"ENSG00000161513",2,90,79,5,1.10740758997113
"ENSG00000161513",3,78,53,11,-2.44963349466721
"ENSG00000161513",4,58,41,5,-0.603325580991606
"ENSG00000161513",5,52,39,10,-2.68224561027202
"ENSG00000161513",6,50,22,3,-0.663276651904035
"ENSG00000161513",7,44,28,5,-1.18859063697155
"ENSG00000161542",1,59,20,0,0.439799409668728
"ENSG00000161542",2,44,22,1,0.132130813959482
"ENSG00000161542",3,37,29,3,-0.348142682353051
"ENSG00000161542",4,36,13,0,0.124665211069139
"ENSG00000161542",5,34,17,0,0.304741568835141
"ENSG00000161542",6,33,27,1,0.357225421066847
"ENSG00000161542",7,32,15,3,-0.978416737712183
"ENSG00000161542",8,31,19,1,-0.00292558414818434
"ENSG00000161542",9,22,21,2,-0.310590487546695
"ENSG00000161542",10,21,6,1,-0.588172970144474
"ENSG00000161544",1,184,80,6,0.754712355241574
"ENSG00000161544",2,42,4,2,-1.07592641440127
"ENSG00000161547",1,93,34,5,-0.918464732907184
"ENSG00000161547",2,47,32,3,-0.213086419002147
"ENSG00000161547",3,46,22,0,0.529838369931269
"ENSG00000161547",4,35,23,0,0.574857995391797
"ENSG00000161558",1,112,89,12,-1.22643075230189
"ENSG00000161558",2,83,52,5,-0.108117035737265
"ENSG00000161558",3,73,44,2,0.724844909031953
"ENSG00000161558",4,55,54,6,-0.41578377939152
"ENSG00000161558",5,41,18,2,-0.445647355209909
"ENSG00000161558",6,35,18,4,-1.24107720538723
"ENSG00000161558",7,34,48,6,-0.685900361468703
"ENSG00000161558",8,26,32,1,0.582321708803675
"ENSG00000161572",1,30,21,2,-0.310590487546695
"ENSG00000161572",2,25,20,3,-0.753315925222297
"ENSG00000161572",3,21,11,1,-0.363076624598686
"ENSG00000161573",1,91,56,7,-0.723457048454702
"ENSG00000161573",2,29,22,3,-0.663276651904035
"ENSG00000161642",1,75,39,4,-0.295657719690631
"ENSG00000161642",2,67,42,4,-0.160601626172764
"ENSG00000161642",3,55,15,0,0.214703309143222
"ENSG00000161642",4,53,13,0,0.124665211069139
"ENSG00000161642",5,49,20,1,0.042093204475762
"ENSG00000161642",6,48,18,2,-0.445647355209909
"ENSG00000161642",7,39,1,0,-0.415563778864411
"ENSG00000161649",1,137,104,8,1.03977879688828
"ENSG00000161649",2,51,48,2,0.904925098725416
"ENSG00000161649",3,44,43,4,-0.115583000074486
"ENSG00000161649",4,38,22,2,-0.265571659852034
"ENSG00000161649",5,32,22,2,-0.265571659852034
"ENSG00000161649",6,30,24,2,-0.1755341459205
"ENSG00000161653",1,438,197,14,2.8408523302244
"ENSG00000161653",2,96,36,4,-0.430714313952579
"ENSG00000161654",1,180,54,4,0.379622315241685
"ENSG00000161654",2,50,0,0,-0.460583167768167
"ENSG00000161677",1,55,32,0,0.980040509514671
"ENSG00000161677",2,43,26,1,0.312206399083466
"ENSG00000161677",3,28,16,2,-0.535685672189019
"ENSG00000161677",4,26,15,3,-0.978416737712183
"ENSG00000161677",5,23,14,2,-0.625724392405357
"ENSG00000161798",1,73,40,1,0.942481908280896
"ENSG00000161798",2,50,31,1,0.537302265972768
"ENSG00000161798",3,45,31,4,-0.655810371771425
"ENSG00000161798",4,36,28,4,-0.790869419675401
"ENSG00000161798",5,32,30,7,-1.8940498600864
"ENSG00000161798",6,29,19,1,-0.00292558414818434
"ENSG00000161800",1,359,144,8,2.84088601739364
"ENSG00000161800",2,273,116,6,2.37558935237903
"ENSG00000161807",1,301,200,25,-1.39990814584048
"ENSG00000161807",2,32,14,1,-0.228019704963745
"ENSG00000161849",1,177,146,13,0.94209628021901
"ENSG00000161849",2,143,146,16,-0.251111573226983
"ENSG00000161849",3,113,105,7,1.48252934422687
"ENSG00000161849",4,89,58,8,-1.03114090887255
"ENSG00000161849",5,78,89,5,1.5576315696038
"ENSG00000161888",1,167,66,3,1.3175810748221
"ENSG00000161888",2,42,7,3,-1.33858805326719
"ENSG00000161896",1,106,80,12,-1.63165815376761
"ENSG00000161896",2,102,61,10,-1.69158246985211
"ENSG00000161896",3,90,57,11,-2.26950516470356
"ENSG00000161896",4,76,68,5,0.612184957935188
"ENSG00000161896",5,36,23,3,-0.618257206712901
"ENSG00000161905",1,109,80,8,-0.040700518601484
"ENSG00000161905",2,97,69,5,0.657204451723219
"ENSG00000161905",3,80,78,4,1.46011570105807
"ENSG00000161905",4,72,53,4,0.334603462454538
"ENSG00000161905",5,66,48,3,0.507213137172171
"ENSG00000161905",6,56,54,3,0.777329906654172
"ENSG00000161905",7,51,24,2,-0.1755341459205
"ENSG00000161905",8,46,17,1,-0.0929631715196007
"ENSG00000161905",9,45,36,2,0.364690535022881
"ENSG00000161905",10,38,25,1,0.267187435853049
"ENSG00000161905",11,24,28,4,-0.790869419675401
"ENSG00000161911",1,163,114,6,2.28552907720529
"ENSG00000161911",2,80,38,3,0.057025253752388
"ENSG00000161911",3,68,44,4,-0.0705643957270364
"ENSG00000161920",1,86,46,2,0.814884697169421
"ENSG00000161920",2,31,19,1,-0.00292558414818434
"ENSG00000161944",1,129,94,11,-0.603571434699547
"ENSG00000161944",2,104,85,12,-1.4065291438993
"ENSG00000161944",3,28,20,2,-0.355609373689877
"ENSG00000161944",4,25,12,0,0.0796462014586693
"ENSG00000161944",5,25,13,1,-0.273038623969326
"ENSG00000161955",1,60,35,4,-0.475733329518965
"ENSG00000161955",2,51,20,2,-0.355609373689877
"ENSG00000161955",3,48,19,2,-0.400628326753591
"ENSG00000161955",4,45,25,1,0.267187435853049
"ENSG00000161955",5,32,18,3,-0.843355765607049
"ENSG00000161960",1,41,22,3,-0.663276651904035
"ENSG00000161960",2,38,4,0,-0.280506047490858
"ENSG00000161960",3,34,15,1,-0.183000828868226
"ENSG00000161960",4,34,17,1,-0.0929631715196007
"ENSG00000161960",5,31,9,1,-0.453114898532862
"ENSG00000161960",6,30,9,0,-0.0554107713304529
"ENSG00000161960",7,29,10,1,-0.4080957231666
"ENSG00000161960",8,28,10,1,-0.4080957231666
"ENSG00000161960",9,28,28,0,0.799957914893502
"ENSG00000161960",10,27,16,1,-0.137981987210817
"ENSG00000161960",11,25,8,0,-0.100429771819342
"ENSG00000161960",12,21,9,2,-0.850823401917575
"ENSG00000161960",13,21,7,1,-0.543153513549443
"ENSG00000161970",1,126,53,1,1.5277683715645
"ENSG00000161973",1,122,92,12,-1.09135941209158
"ENSG00000161973",2,89,67,8,-0.625954518703041
"ENSG00000161973",3,65,37,3,0.0120066642171973
"ENSG00000161973",4,40,28,2,0.00454055332365796
"ENSG00000161980",1,68,50,4,0.199547248009027
"ENSG00000161980",2,40,29,2,0.0495592090913532
"ENSG00000161981",1,116,82,7,0.447043721268308
"ENSG00000161999",1,244,266,19,3.95970436463885
"ENSG00000161999",2,90,26,7,-2.07415872282272
"ENSG00000162009",1,319,328,46,-3.99504022865991
"ENSG00000162009",2,45,44,4,-0.0705643957270364
"ENSG00000162039",1,135,29,8,-2.33687956316845
"ENSG00000162039",2,87,19,4,-1.19605551556538
"ENSG00000162039",3,73,47,3,0.462194059091502
"ENSG00000162039",4,68,28,1,0.40224451027528
"ENSG00000162039",5,65,31,4,-0.655810371771425
"ENSG00000162039",6,43,22,1,0.132130813959482
"ENSG00000162040",1,255,283,35,-1.64112648015517
"ENSG00000162040",2,104,4,0,-0.280506047490858
"ENSG00000162065",1,334,262,19,3.77947295047536
"ENSG00000162065",2,139,93,6,1.33998712081107
"ENSG00000162065",3,86,72,7,-0.00314747954651248
"ENSG00000162068",1,86,70,3,1.49767200955029
"ENSG00000162068",2,76,60,5,0.25203244337421
"ENSG00000162068",3,70,12,3,-1.11347936701332
"ENSG00000162068",4,63,37,2,0.409709502612573
"ENSG00000162068",5,52,1,0,-0.415563778864411
"ENSG00000162068",6,51,56,4,0.469660243605895
"ENSG00000162068",7,50,45,2,0.769864730659903
"ENSG00000162068",8,49,0,0,-0.460583167768167
"ENSG00000162068",9,44,49,3,0.552232310703491
"ENSG00000162068",10,39,41,3,0.192081120632321
"ENSG00000162073",1,142,121,8,1.80517962048064
"ENSG00000162073",2,61,67,5,0.567165579353255
"ENSG00000162073",3,40,29,2,0.0495592090913532
"ENSG00000162073",4,30,17,1,-0.0929631715196007
"ENSG00000162078",1,165,121,13,-0.183455917273368
"ENSG00000162078",2,43,42,2,0.634805666529326
"ENSG00000162086",1,166,91,6,1.24994254116216
"ENSG00000162086",2,66,29,1,0.447263675180916
"ENSG00000162086",3,64,36,0,1.16012605520617
"ENSG00000162139",1,85,59,5,0.207013681439392
"ENSG00000162139",2,84,62,6,-0.0556324020711931
"ENSG00000162139",3,82,61,6,-0.10065119863894
"ENSG00000162139",4,36,19,2,-0.400628326753591
"ENSG00000162139",5,34,27,0,0.754937663790438
"ENSG00000162139",6,32,9,0,-0.0554107713304529
"ENSG00000162139",7,31,31,2,0.139596557077307
"ENSG00000162139",8,27,11,1,-0.363076624598686
"ENSG00000162139",9,26,17,2,-0.490666467530978
"ENSG00000162139",10,24,14,1,-0.228019704963745
"ENSG00000162144",1,229,127,5,3.26882224117687
"ENSG00000162144",2,34,15,3,-0.978416737712183
"ENSG00000162174",1,167,110,10,0.514473330630414
"ENSG00000162174",2,88,61,5,0.297051252737691
"ENSG00000162174",3,53,38,3,0.057025253752388
"ENSG00000162188",1,29,11,1,-0.363076624598686
"ENSG00000162188",2,21,10,0,-0.0103917812691428
"ENSG00000162191",1,128,56,5,0.0719575954881552
"ENSG00000162191",2,75,35,2,0.319671636062692
"ENSG00000162191",3,70,48,3,0.507213137172171
"ENSG00000162191",4,39,29,2,0.0495592090913532
"ENSG00000162222",1,186,107,11,-0.0183023212704002
"ENSG00000162222",2,29,8,3,-1.2935658460602
"ENSG00000162236",1,101,46,7,-1.17366602570471
"ENSG00000162236",2,84,47,3,0.462194059091502
"ENSG00000162236",3,83,60,5,0.25203244337421
"ENSG00000162236",4,49,34,2,0.274652797259982
"ENSG00000162236",5,38,17,2,-0.490666467530978
"ENSG00000162241",1,145,121,14,-0.581194908212849
"ENSG00000162241",2,57,36,5,-0.828424238067554
"ENSG00000162241",3,50,39,2,0.499747677568885
"ENSG00000162241",4,36,27,3,-0.438180504709771
"ENSG00000162244",1,127,26,1,0.312206399083466
"ENSG00000162244",2,32,18,1,-0.0479443733226822
"ENSG00000162290",1,341,200,21,0.19145861959059
"ENSG00000162290",2,138,70,3,1.49767200955029
"ENSG00000162290",3,105,52,1,1.48274484797618
"ENSG00000162298",1,299,99,3,2.80349997201969
"ENSG00000162298",2,218,137,10,1.73009069197056
"ENSG00000162298",3,62,60,4,0.649737228714797
"ENSG00000162298",4,38,14,2,-0.625724392405357
"ENSG00000162300",1,166,129,16,-1.01653142770095
"ENSG00000162300",2,144,100,4,2.45070416960479
"ENSG00000162341",1,618,450,49,0.310904604459067
"ENSG00000162341",2,134,85,11,-1.00876787140977
"ENSG00000162374",1,86,26,2,-0.0854967641201465
"ENSG00000162374",2,63,20,2,-0.355609373689877
"ENSG00000162374",3,50,22,2,-0.265571659852034
"ENSG00000162374",4,46,19,0,0.394780057921827
"ENSG00000162374",5,41,13,0,0.124665211069139
"ENSG00000162374",6,36,9,0,-0.0554107713304529
"ENSG00000162374",7,32,12,0,0.0796462014586693
"ENSG00000162374",8,31,19,1,-0.00292558414818434
"ENSG00000162377",1,43,21,0,0.484818844181075
"ENSG00000162377",2,35,35,2,0.319671636062692
"ENSG00000162377",3,35,18,0,0.349760780468049
"ENSG00000162377",4,31,19,2,-0.400628326753591
"ENSG00000162377",5,29,8,0,-0.100429771819342
"ENSG00000162377",6,29,6,0,-0.190467837967847
"ENSG00000162377",7,29,19,1,-0.00292558414818434
"ENSG00000162384",1,28,18,1,-0.0479443733226822
"ENSG00000162384",2,27,19,0,0.394780057921827
"ENSG00000162384",3,26,31,1,0.537302265972768
"ENSG00000162384",4,22,7,1,-0.543153513549443
"ENSG00000162384",5,21,22,1,0.132130813959482
"ENSG00000162385",1,26,5,0,-0.235486920571508
"ENSG00000162385",2,24,9,1,-0.453114898532862
"ENSG00000162396",1,287,194,11,3.89939313992038
"ENSG00000162396",2,76,46,6,-0.775940164426701
"ENSG00000162396",3,72,26,1,0.312206399083466
"ENSG00000162396",4,40,17,1,-0.0929631715196007
"ENSG00000162407",1,87,55,2,1.22007231352647
"ENSG00000162407",2,64,25,0,0.66489757933428
"ENSG00000162407",3,54,23,2,-0.220552882133939
"ENSG00000162407",4,51,27,2,-0.0404781015895776
"ENSG00000162407",5,34,23,0,0.574857995391797
"ENSG00000162407",6,21,7,1,-0.543153513549443
"ENSG00000162408",1,198,100,9,0.461982346186536
"ENSG00000162408",2,197,94,7,0.987285012926445
"ENSG00000162408",3,140,68,13,-2.56986145438177
"ENSG00000162408",4,116,46,3,0.417175067989267
"ENSG00000162408",5,51,38,2,0.454728547303854
"ENSG00000162413",1,494,260,26,0.904373316063528
"ENSG00000162413",2,103,111,11,0.161779501515055
"ENSG00000162433",1,42,5,1,-0.633192537427297
"ENSG00000162433",2,41,16,2,-0.535685672189019
"ENSG00000162433",3,41,16,0,0.259722414550911
"ENSG00000162433",4,35,14,0,0.169684244139982
"ENSG00000162433",5,24,11,0,0.0346272068365709
"ENSG00000162438",1,224,179,15,1.63245788460624
"ENSG00000162438",2,44,35,1,0.717380728706462
"ENSG00000162444",1,23,4,0,-0.280506047490858
"ENSG00000162461",1,61,37,4,-0.385695379440438
"ENSG00000162461",2,58,68,3,1.40762601233718
"ENSG00000162461",3,47,44,3,0.327137312831638
"ENSG00000162461",4,46,42,4,-0.160601626172764
"ENSG00000162461",5,46,33,5,-0.963485235364427
"ENSG00000162461",6,46,18,1,-0.0479443733226822
"ENSG00000162482",1,61,25,7,-2.11918689338961
"ENSG00000162482",2,54,42,8,-1.75151503688393
"ENSG00000162482",3,44,42,9,-2.14930832629473
"ENSG00000162482",4,39,31,3,-0.25810512205716
"ENSG00000162482",5,39,28,4,-0.790869419675401
"ENSG00000162482",6,26,37,4,-0.385695379440438
"ENSG00000162482",7,23,3,1,-0.723232037946834
"ENSG00000162482",8,23,16,1,-0.137981987210817
"ENSG00000162482",9,22,11,0,0.0346272068365709
"ENSG00000162494",1,68,14,2,-0.625724392405357
"ENSG00000162494",2,65,11,4,-1.55623604878015
"ENSG00000162494",3,36,2,0,-0.370544468165119
"ENSG00000162494",4,35,3,0,-0.325525227198008
"ENSG00000162494",5,31,4,0,-0.280506047490858
"ENSG00000162494",6,30,3,1,-0.723232037946834
"ENSG00000162494",7,29,0,0,-0.460583167768167
"ENSG00000162496",1,264,169,20,-0.806629327043219
"ENSG00000162496",2,38,12,2,-0.715763583638591
"ENSG00000162511",1,212,121,12,0.214268976694509
"ENSG00000162511",2,50,38,4,-0.34067651751046
"ENSG00000162517",1,104,48,4,0.109509973589766
"ENSG00000162517",2,78,42,3,0.237099803923044
"ENSG00000162517",3,63,42,3,0.237099803923044
"ENSG00000162517",4,39,22,1,0.132130813959482
"ENSG00000162520",1,170,104,9,0.642063227455499
"ENSG00000162520",2,151,27,10,-3.22270457713663
"ENSG00000162520",3,87,9,1,-0.453114898532862
"ENSG00000162520",4,74,20,5,-1.54877135231892
"ENSG00000162521",1,370,71,8,-0.445875108618439
"ENSG00000162521",2,55,10,2,-0.805803313670164
"ENSG00000162526",1,57,25,2,-0.130515442739849
"ENSG00000162526",2,27,23,1,0.177149651763023
"ENSG00000162526",3,26,14,0,0.169684244139982
"ENSG00000162526",4,26,22,2,-0.265571659852034
"ENSG00000162526",5,25,14,3,-1.02343741871476
"ENSG00000162526",6,24,17,0,0.304741568835141
"ENSG00000162526",7,24,16,2,-0.535685672189019
"ENSG00000162526",8,23,22,6,-1.85648274874498
"ENSG00000162542",1,524,428,45,0.911994996597462
"ENSG00000162542",2,110,86,8,0.229415148820994
"ENSG00000162552",1,76,45,3,0.372156155393333
"ENSG00000162552",2,67,46,3,0.417175067989267
"ENSG00000162552",3,48,31,6,-1.45126198660465
"ENSG00000162552",4,45,29,1,0.447263675180916
"ENSG00000162552",5,39,20,3,-0.753315925222297
"ENSG00000162552",6,39,22,0,0.529838369931269
"ENSG00000162552",7,37,10,1,-0.4080957231666
"ENSG00000162576",1,151,140,11,1.46742107319635
"ENSG00000162576",2,117,74,4,1.28002564170178
"ENSG00000162576",3,101,60,5,0.25203244337421
"ENSG00000162576",4,81,19,1,-0.00292558414818434
"ENSG00000162595",1,192,109,5,2.45817595731074
"ENSG00000162595",2,37,24,2,-0.1755341459205
"ENSG00000162616",1,82,36,3,-0.0330119230585375
"ENSG00000162616",2,80,32,2,0.184615266239187
"ENSG00000162616",3,68,29,1,0.447263675180916
"ENSG00000162616",4,57,27,1,0.357225421066847
"ENSG00000162616",5,50,26,0,0.709917554761709
"ENSG00000162623",1,86,43,6,-0.911000985240616
"ENSG00000162623",2,71,42,3,0.237099803923044
"ENSG00000162623",3,61,44,1,1.12256599377908
"ENSG00000162623",4,41,15,1,-0.183000828868226
"ENSG00000162627",1,223,124,6,2.73584902005532
"ENSG00000162627",2,93,26,7,-2.07415872282272
"ENSG00000162627",3,79,53,2,1.13002923117344
"ENSG00000162627",4,56,36,0,1.16012605520617
"ENSG00000162630",1,160,68,4,1.00989761030564
"ENSG00000162630",2,138,50,4,0.199547248009027
"ENSG00000162630",3,83,29,2,0.0495592090913532
"ENSG00000162630",4,41,22,1,0.132130813959482
"ENSG00000162631",1,99,39,2,0.499747677568885
"ENSG00000162631",2,88,38,4,-0.34067651751046
"ENSG00000162631",3,76,27,1,0.357225421066847
"ENSG00000162631",4,55,24,5,-1.36867893389586
"ENSG00000162631",5,52,34,2,0.274652797259982
"ENSG00000162631",6,47,22,1,0.132130813959482
"ENSG00000162631",7,45,9,1,-0.453114898532862
"ENSG00000162631",8,42,8,0,-0.100429771819342
"ENSG00000162631",9,35,17,1,-0.0929631715196007
"ENSG00000162636",1,177,70,4,1.09993943681558
"ENSG00000162636",2,99,47,3,0.462194059091502
"ENSG00000162636",3,84,32,2,0.184615266239187
"ENSG00000162694",1,84,38,6,-1.13610589516154
"ENSG00000162694",2,79,39,1,0.897461351517959
"ENSG00000162694",3,65,26,1,0.312206399083466
"ENSG00000162694",4,45,18,1,-0.0479443733226822
"ENSG00000162694",5,39,10,0,-0.0103917812691428
"ENSG00000162695",1,282,135,6,3.23126077671809
"ENSG00000162695",2,64,47,3,0.462194059091502
"ENSG00000162695",3,30,16,3,-0.933396240842378
"ENSG00000162704",1,35,16,1,-0.137981987210817
"ENSG00000162704",2,35,10,0,-0.0103917812691428
"ENSG00000162704",3,33,19,0,0.394780057921827
"ENSG00000162706",1,110,52,2,1.08500801323954
"ENSG00000162706",2,97,45,4,-0.0255458046586433
"ENSG00000162706",3,93,47,2,0.859904817033535
"ENSG00000162706",4,60,46,5,-0.378229762390747
"ENSG00000162706",5,36,4,1,-0.678212223870512
"ENSG00000162706",6,36,18,1,-0.0479443733226822
"ENSG00000162722",1,181,168,12,2.33045024385807
"ENSG00000162722",2,152,97,5,1.91783145447742
"ENSG00000162722",3,91,47,5,-0.333210846091517
"ENSG00000162722",4,62,14,5,-1.81891889442138
"ENSG00000162723",1,57,36,2,0.364690535022881
"ENSG00000162723",2,57,28,4,-0.790869419675401
"ENSG00000162723",3,52,37,2,0.409709502612573
"ENSG00000162723",4,48,37,5,-0.783404228738583
"ENSG00000162723",5,48,34,2,0.274652797259982
"ENSG00000162723",6,27,20,2,-0.355609373689877
"ENSG00000162727",1,283,223,26,-0.761953821631141
"ENSG00000162727",2,29,12,2,-0.715763583638591
"ENSG00000162728",1,328,76,5,0.972344845722825
"ENSG00000162728",2,65,29,3,-0.348142682353051
"ENSG00000162735",1,119,88,7,0.717161937726251
"ENSG00000162735",2,116,73,4,1.23500375031097
"ENSG00000162735",3,64,39,6,-1.09108451944339
"ENSG00000162738",1,296,199,11,4.12466362058486
"ENSG00000162738",2,155,94,12,-1.00131289314108
"ENSG00000162738",3,70,46,3,0.417175067989267
"ENSG00000162739",1,57,22,0,0.529838369931269
"ENSG00000162739",2,48,18,0,0.349760780468049
"ENSG00000162739",3,42,9,2,-0.850823401917575
"ENSG00000162739",4,35,23,2,-0.220552882133939
"ENSG00000162739",5,28,10,1,-0.4080957231666
"ENSG00000162739",6,28,12,1,-0.31805759435696
"ENSG00000162739",7,26,19,1,-0.00292558414818434
"ENSG00000162739",8,24,10,1,-0.4080957231666
"ENSG00000162739",9,24,14,0,0.169684244139982
"ENSG00000162746",1,58,46,5,-0.378229762390747
"ENSG00000162746",2,54,26,4,-0.880909514994989
"ENSG00000162746",3,54,25,3,-0.52821865690381
"ENSG00000162746",4,49,24,1,0.222168522903563
"ENSG00000162746",5,49,29,1,0.447263675180916
"ENSG00000162746",6,48,35,2,0.319671636062692
"ENSG00000162746",7,47,44,4,-0.0705643957270364
"ENSG00000162746",8,41,21,1,0.0871120010210255
"ENSG00000162746",9,26,17,3,-0.888375919631796
"ENSG00000162747",1,60,62,7,-0.453338739593197
"ENSG00000162747",2,52,38,8,-1.9316203997158
"ENSG00000162747",3,52,17,5,-1.68384369719285
"ENSG00000162747",4,48,11,4,-1.55623604878015
"ENSG00000162747",5,33,21,1,0.0871120010210255
"ENSG00000162747",6,24,10,1,-0.4080957231666
"ENSG00000162755",1,271,153,12,1.65501000309846
"ENSG00000162755",2,51,31,2,0.139596557077307
"ENSG00000162755",3,27,11,2,-0.760783377068169
"ENSG00000162757",1,159,75,1,2.51837365414462
"ENSG00000162757",2,93,46,4,0.0194727816024515
"ENSG00000162761",1,144,82,5,1.24247220993067
"ENSG00000162761",2,136,94,7,0.987285012926445
"ENSG00000162761",3,72,29,4,-0.745849599503605
"ENSG00000162761",4,30,15,1,-0.183000828868226
"ENSG00000162763",1,91,58,6,-0.235707735876209
"ENSG00000162763",2,56,35,3,-0.0780305165465711
"ENSG00000162763",3,56,32,4,-0.610790947265598
"ENSG00000162763",4,48,42,3,0.237099803923044
"ENSG00000162763",5,40,30,3,-0.303123873683491
"ENSG00000162763",6,22,23,5,-1.41370163092227
"ENSG00000162772",1,85,57,8,-1.07616247621757
"ENSG00000162772",2,64,14,1,-0.228019704963745
"ENSG00000162772",3,32,8,0,-0.100429771819342
"ENSG00000162777",1,254,129,10,1.36989053618083
"ENSG00000162777",2,217,121,12,0.214268976694509
"ENSG00000162813",1,73,32,2,0.184615266239187
"ENSG00000162813",2,60,29,3,-0.348142682353051
"ENSG00000162813",3,47,21,1,0.0871120010210255
"ENSG00000162813",4,43,19,0,0.394780057921827
"ENSG00000162813",5,36,14,1,-0.228019704963745
"ENSG00000162813",6,25,14,0,0.169684244139982
"ENSG00000162813",7,24,10,1,-0.4080957231666
"ENSG00000162819",1,69,27,0,0.754937663790438
"ENSG00000162819",2,58,37,3,0.0120066642171973
"ENSG00000162819",3,56,30,2,0.0945778741853018
"ENSG00000162819",4,49,12,0,0.0796462014586693
"ENSG00000162819",5,49,25,3,-0.52821865690381
"ENSG00000162819",6,41,23,1,0.177149651763023
"ENSG00000162819",7,38,23,2,-0.220552882133939
"ENSG00000162819",8,34,16,2,-0.535685672189019
"ENSG00000162836",1,69,47,1,1.25763124654526
"ENSG00000162836",2,66,40,4,-0.250638977508998
"ENSG00000162836",3,40,22,1,0.132130813959482
"ENSG00000162836",4,39,25,3,-0.52821865690381
"ENSG00000162836",5,39,12,0,0.0796462014586693
"ENSG00000162836",6,36,21,5,-1.50374783165781
"ENSG00000162836",7,35,17,3,-0.888375919631796
"ENSG00000162836",8,26,22,2,-0.265571659852034
"ENSG00000162836",9,24,4,0,-0.280506047490858
"ENSG00000162851",1,325,207,16,2.49557824957093
"ENSG00000162851",2,71,41,5,-0.603325580991606
"ENSG00000162873",1,281,214,14,3.60660128285175
"ENSG00000162873",2,69,43,5,-0.5132869722415
"ENSG00000162881",1,210,159,17,-0.0635505526478871
"ENSG00000162881",2,81,53,5,-0.0630983685915421
"ENSG00000162881",3,66,60,6,-0.145670014147758
"ENSG00000162881",4,66,97,11,-0.468508305547394
"ENSG00000162882",1,158,95,6,1.43003270923489
"ENSG00000162882",2,97,73,9,-0.753554400877334
"ENSG00000162882",3,31,32,1,0.582321708803675
"ENSG00000162889",1,77,31,6,-1.45126198660465
"ENSG00000162889",2,58,24,2,-0.1755341459205
"ENSG00000162889",3,47,18,3,-0.843355765607049
"ENSG00000162889",4,40,18,5,-1.63881927660965
"ENSG00000162889",5,37,13,3,-1.06845829232384
"ENSG00000162889",6,37,43,4,-0.115583000074486
"ENSG00000162889",7,36,13,0,0.124665211069139
"ENSG00000162889",8,31,17,0,0.304741568835141
"ENSG00000162891",1,64,41,4,-0.205620282493662
"ENSG00000162891",2,48,25,2,-0.130515442739849
"ENSG00000162891",3,43,22,2,-0.265571659852034
"ENSG00000162891",4,21,11,0,0.0346272068365709
"ENSG00000162892",1,179,98,4,2.36064280241216
"ENSG00000162892",2,28,18,1,-0.0479443733226822
