"ENSG","n.mut","com_var_count","RVIS.prot"
"ENSG00000150753",285,17,1.47523729564996
"ENSG00000150756",166,16,-0.384608345717546
"ENSG00000150768",344,23,1.58887558498596
"ENSG00000150773",145,9,0.289467259931509
"ENSG00000150779",68,1,0.166187962848812
"ENSG00000150787",69,3,-0.110738051748539
"ENSG00000151012",288,19,1.23197257968446
"ENSG00000151014",187,13,0.410124212431418
"ENSG00000151023",174,15,-0.102836086291459
"ENSG00000151033",148,19,-1.1288492526048
"ENSG00000151079",203,5,1.8555040903695
"ENSG00000151090",180,10,0.732766330770521
"ENSG00000151093",227,13,1.08466471057154
"ENSG00000151117",144,12,-0.168040533509334
"ENSG00000151176",280,30,-0.518778277813997
"ENSG00000151224",217,15,0.622215769454051
"ENSG00000151233",212,21,-0.343384998889763
"ENSG00000151239",115,11,-0.510153528821838
"ENSG00000151247",54,3,-0.363683321068938
"ENSG00000151287",99,6,-0.0455276563733557
"ENSG00000151353",91,10,-0.76797659816777
"ENSG00000151360",270,29,-0.540508529890718
"ENSG00000151364",196,24,-1.0539096195205
"ENSG00000151365",100,6,-0.0286654747382372
"ENSG00000151366",54,6,-0.804362941005258
"ENSG00000151376",372,25,1.76737477235156
"ENSG00000151413",181,12,0.455838886954728
"ENSG00000151414",119,5,0.438613188020108
"ENSG00000151418",69,6,-0.551404977754714
"ENSG00000151445",271,21,0.651463143865932
"ENSG00000151465",173,11,0.467830150227751
"ENSG00000151470",74,10,-1.05467543744203
"ENSG00000151475",184,11,0.653319276177889
"ENSG00000151498",263,10,2.13294676653244
"ENSG00000151500",143,4,0.990273660753277
"ENSG00000151502",135,10,-0.0260337993933743
"ENSG00000151552",176,12,0.371528704669018
"ENSG00000151576",231,14,1.00520939374755
"ENSG00000151577",217,16,0.475327375820729
"ENSG00000151611",219,18,0.215286593735636
"ENSG00000151632",130,19,-1.43246064416292
"ENSG00000151640",442,35,1.47891435600722
"ENSG00000151651",645,81,-1.85965471508382
"ENSG00000151657",196,12,0.708778837519495
"ENSG00000151665",92,11,-0.898010389611117
"ENSG00000151689",194,13,0.52815926365947
"ENSG00000151692",156,12,0.0342967663892737
"ENSG00000151694",383,24,2.09999031247578
"ENSG00000151704",235,18,0.48507452729148
"ENSG00000151715",191,15,0.183805980098544
"ENSG00000151726",394,39,0.081582290162187
"ENSG00000151729",126,6,0.409756054665245
"ENSG00000151743",79,5,-0.235888409068671
"ENSG00000151773",95,5,0.0339103754957877
"ENSG00000151789",252,15,1.21247073428468
"ENSG00000151790",250,7,2.35468720467037
"ENSG00000151834",114,9,-0.233248591870051
"ENSG00000151881",144,4,1.00713985301281
"ENSG00000151948",189,22,-0.878128721219375
"ENSG00000152034",211,13,0.814830412250349
"ENSG00000152056",44,7,-1.11992314953826
"ENSG00000152078",117,4,0.551789188199925
"ENSG00000152093",2,2,-1.09376295954687
"ENSG00000152128",124,7,0.229138955015287
"ENSG00000152133",99,14,-1.22068539139261
"ENSG00000152137",71,4,-0.22390193570456
"ENSG00000152147",137,4,0.889078981807259
"ENSG00000152207",187,26,-1.49961631975421
"ENSG00000152213",113,13,-0.837662592251637
"ENSG00000152214",70,3,-0.0938752193532779
"ENSG00000152229",145,13,-0.298059210723942
"ENSG00000152234",265,15,1.43174989465039
"ENSG00000152240",158,11,0.214901065377056
"ENSG00000152253",104,5,0.185672116947293
"ENSG00000152254",265,22,0.403401513162212
"ENSG00000152256",226,21,-0.107321918483899
"ENSG00000152292",84,11,-1.03292947861535
"ENSG00000152315",225,26,-0.858660813881541
"ENSG00000152348",131,15,-0.827911221909527
"ENSG00000152380",143,13,-0.331782625391152
"ENSG00000152382",158,12,0.0680196121570038
"ENSG00000152413",102,8,-0.288709991409801
"ENSG00000152455",111,5,0.3037102229563
"ENSG00000152463",196,16,0.121233471852589
"ENSG00000152464",208,15,0.470454549641377
"ENSG00000152465",232,16,0.728266190583418
"ENSG00000152484",107,4,0.383155459270515
"ENSG00000152556",363,22,2.05645143448658
"ENSG00000152611",178,18,-0.476034289141859
"ENSG00000152620",130,14,-0.697879017640916
"ENSG00000152642",177,21,-0.933591143495752
"ENSG00000152661",194,9,1.11578929127226
"ENSG00000152669",215,17,0.294720756096572
"ENSG00000152684",185,11,0.670182362641777
"ENSG00000152689",348,30,0.627926530368106
"ENSG00000152700",83,5,-0.168438350104483
"ENSG00000152705",258,30,-0.889802555516372
"ENSG00000152760",96,3,0.344560427781326
"ENSG00000152766",105,13,-0.97257720512414
"ENSG00000152785",304,24,0.76727832217817
"ENSG00000152904",111,12,-0.724494113296878
"ENSG00000152932",119,6,0.291717663052739
"ENSG00000152944",83,5,-0.168438350104483
"ENSG00000152952",402,27,1.97966447632078
"ENSG00000153002",219,17,0.362167357559218
"ENSG00000153012",269,20,0.764629143848169
"ENSG00000153015",213,15,0.554765666098741
"ENSG00000153029",228,20,0.0732807706243713
"ENSG00000153037",70,0,0.34681896817358
"ENSG00000153044",129,3,0.90108220670577
"ENSG00000153048",254,18,0.805468131538191
"ENSG00000153086",234,14,1.05580485693299
"ENSG00000153140",88,5,-0.0841262249378694
"ENSG00000153230",188,15,0.133221902478192
"ENSG00000153234",265,11,2.01967147297464
"ENSG00000153291",152,13,-0.180028300444135
"ENSG00000153294",465,53,-0.778164487222879
"ENSG00000153310",62,6,-0.669449712712685
"ENSG00000153406",280,27,-0.0780874397497186
"ENSG00000153531",222,19,0.118991580043013
"ENSG00000153551",77,5,-0.269613603583545
"ENSG00000153561",98,3,0.378286965594568
"ENSG00000153563",154,17,-0.733846141414902
"ENSG00000153574",176,10,0.665312838714905
"ENSG00000153774",202,15,0.369283087890745
"ENSG00000153802",225,12,1.19785759429636
"ENSG00000153814",56,5,-0.623739276453838
"ENSG00000153822",280,30,-0.518778277813997
"ENSG00000153832",136,14,-0.596702082709873
"ENSG00000153879",55,4,-0.493710900989745
"ENSG00000153885",125,10,-0.194650303718492
"ENSG00000153898",354,21,2.05156285038466
"ENSG00000153904",132,9,0.0702632342958132
"ENSG00000153936",158,11,0.214901065377056
"ENSG00000153944",92,9,-0.604221266815386
"ENSG00000153982",132,5,0.657838306878024
"ENSG00000153989",61,7,-0.833209771532577
"ENSG00000154001",119,9,-0.148939337561545
"ENSG00000154007",109,4,0.416881763650519
"ENSG00000154016",52,2,-0.250518433757269
"ENSG00000154025",491,37,2.01189016301784
"ENSG00000154027",282,19,1.13077425579012
"ENSG00000154035",49,2,-0.301108370267019
"ENSG00000154059",184,16,-0.0811017370077008
"ENSG00000154065",147,9,0.323191374231813
"ENSG00000154096",81,4,-0.0552754332219629
"ENSG00000154114",139,7,0.482076215716467
"ENSG00000154143",245,22,0.0661660513451666
"ENSG00000154165",225,17,0.46333863119943
"ENSG00000154174",210,13,0.797966704472239
"ENSG00000154217",117,2,0.845623375938202
"ENSG00000154227",230,23,-0.333642655724164
"ENSG00000154252",240,22,-0.0181416627300852
"ENSG00000154277",94,6,-0.129838689451476
"ENSG00000154328",346,33,0.153512606857101
"ENSG00000154342",218,15,0.63907848058225
"ENSG00000154451",343,28,0.837399594590358
"ENSG00000154473",136,2,1.16609142961743
"ENSG00000154478",167,11,0.366657360010058
"ENSG00000154485",264,24,0.0927750284501679
"ENSG00000154511",77,17,-2.03273712322078
"ENSG00000154518",77,10,-1.00407910155595
"ENSG00000154548",114,9,-0.233248591870051
"ENSG00000154553",259,21,0.449112434813744
"ENSG00000154589",83,7,-0.462211224650217
"ENSG00000154639",174,14,0.0440425075511135
"ENSG00000154645",138,6,0.612113694949951
"ENSG00000154655",411,27,2.13156293615416
"ENSG00000154710",206,10,1.17125492969644
"ENSG00000154719",264,22,0.386539408168428
"ENSG00000154721",139,16,-0.839900627054684
"ENSG00000154764",240,21,0.128738586695515
"ENSG00000154803",371,27,1.45659969467332
"ENSG00000154813",39,3,-0.616638610255185
"ENSG00000154814",193,15,0.217528807581373
"ENSG00000154839",130,11,-0.25722277296363
"ENSG00000154889",211,23,-0.654031364899629
"ENSG00000154917",90,7,-0.344173024702036
"ENSG00000154975",164,11,0.316071598781955
"ENSG00000154997",209,23,-0.687757928132955
"ENSG00000155096",185,10,0.817085230108069
"ENSG00000155097",132,10,-0.0766186232992076
"ENSG00000155099",126,7,0.262863406307731
"ENSG00000155100",182,8,1.06032545016839
"ENSG00000155189",342,21,1.84905960806448
"ENSG00000155249",330,26,0.911957245324184
"ENSG00000155254",14,3,-1.03827195824641
"ENSG00000155282",0,0,-0.833675467907267
"ENSG00000155287",119,11,-0.442704240824116
"ENSG00000155304",190,13,0.460710320400665
"ENSG00000155366",110,7,-0.00692998685198469
"ENSG00000155367",308,30,-0.0466071391625525
"ENSG00000155380",210,12,0.944873602180041
"ENSG00000155465",294,28,0.0110972696101735
"ENSG00000155508",88,1,0.503462663457788
"ENSG00000155511",381,21,2.50733300363478
"ENSG00000155542",188,13,0.426986195457656
"ENSG00000155636",203,12,0.826823739409849
"ENSG00000155666",308,28,0.247172691975462
"ENSG00000155760",319,10,3.07859205091862
"ENSG00000155850",390,28,1.63020356691392
"ENSG00000155875",449,41,0.715425542028229
"ENSG00000155876",116,6,0.241130357984418
"ENSG00000155893",266,14,1.59557339385203
"ENSG00000155903",379,20,2.62063886458263
"ENSG00000155918",134,26,-2.39404862701966
"ENSG00000155957",95,10,-0.700522373256007
"ENSG00000155975",238,19,0.388776755121259
"ENSG00000156006",219,22,-0.372237673812916
"ENSG00000156017",151,7,0.684435251949129
"ENSG00000156026",163,13,0.00544693483067484
"ENSG00000156049",248,25,-0.323901438102242
"ENSG00000156052",120,8,0.0148050742605364
"ENSG00000156097",200,10,1.07005796887236
"ENSG00000156110",133,5,0.674702283604494
"ENSG00000156127",74,4,-0.173313791048027
"ENSG00000156206",163,8,0.73989378315983
"ENSG00000156222",507,49,0.518396596916984
"ENSG00000156234",52,4,-0.544301549889623
"ENSG00000156239",155,16,-0.570091348568945
"ENSG00000156253",145,15,-0.591827633781331
"ENSG00000156269",152,8,0.554396570716654
"ENSG00000156282",174,17,-0.396597110199282
"ENSG00000156284",148,9,0.340053489702738
"ENSG00000156381",72,11,-1.23532362220139
"ENSG00000156398",227,22,-0.237342623240602
"ENSG00000156413",274,28,-0.32615427575273
"ENSG00000156466",241,16,0.880038663603343
"ENSG00000156482",24,2,-0.72270937994944
"ENSG00000156486",256,11,1.86779448383112
"ENSG00000156502",387,31,1.13879188670898
"ENSG00000156508",118,7,0.127966208375999
"ENSG00000156574",172,19,-0.724101658000972
"ENSG00000156575",158,14,-0.225739097718018
"ENSG00000156587",93,8,-0.440471066468326
"ENSG00000156642",156,8,0.62184900762323
"ENSG00000156689",178,19,-0.622923854173823
"ENSG00000156795",88,9,-0.671674046837427
"ENSG00000156804",152,14,-0.32690856951943
"ENSG00000156831",109,9,-0.317558560091684
"ENSG00000156875",150,9,0.373777847609048
"ENSG00000156876",289,21,0.955011859264284
"ENSG00000156885",42,4,-0.712941691723544
"ENSG00000156958",234,15,0.90889390445752
"ENSG00000156966",301,24,0.71668700364506
"ENSG00000156968",80,4,-0.0721380189474149
"ENSG00000156973",46,4,-0.645484703002721
"ENSG00000156976",119,5,0.438613188020108
"ENSG00000156990",248,24,-0.177013801046969
"ENSG00000157017",71,7,-0.664569268511051
"ENSG00000157020",238,14,1.12326729428236
"ENSG00000157045",159,13,-0.061998470110133
"ENSG00000157093",74,10,-1.05467543744203
"ENSG00000157110",76,7,-0.58025219765153
"ENSG00000157131",465,38,1.42614437340829
"ENSG00000157150",173,8,0.908537053310664
"ENSG00000157191",166,15,-0.237727110156618
"ENSG00000157211",424,34,1.3221704537267
"ENSG00000157214",236,15,0.942622662212434
"ENSG00000157219",311,16,2.06090541674147
"ENSG00000157224",90,5,-0.0504014614246903
"ENSG00000157303",152,21,-1.35524754124478
"ENSG00000157315",198,16,0.154956118115988
"ENSG00000157326",180,21,-0.882997813829416
"ENSG00000157330",136,15,-0.743593668143597
"ENSG00000157343",280,29,-0.371874225053182
"ENSG00000157349",108,16,-1.36273855208307
"ENSG00000157350",217,6,1.94473681420312
"ENSG00000157379",197,17,-0.00878371386753266
"ENSG00000157456",231,18,0.417626448935413
"ENSG00000157538",173,9,0.761625275756581
"ENSG00000157542",119,9,-0.148939337561545
"ENSG00000157551",159,13,-0.061998470110133
"ENSG00000157557",225,20,0.022696622220002
"ENSG00000157570",176,17,-0.362873547804182
"ENSG00000157593",316,18,1.85128508881174
"ENSG00000157703",374,48,-1.57867468883862
"ENSG00000157734",96,10,-0.683659036626877
"ENSG00000157765",532,36,2.85128454905017
"ENSG00000157778",70,7,-0.681432918545504
"ENSG00000157800",245,25,-0.374488519486945
"ENSG00000157823",118,8,-0.0189186307232144
"ENSG00000157837",116,7,0.0942421068551271
"ENSG00000157869",113,4,0.484335001477393
"ENSG00000157870",111,7,0.00993201884439229
"ENSG00000157873",47,5,-0.775516617717529
"ENSG00000157884",124,14,-0.7990590286803
"ENSG00000157911",286,26,0.169971734557018
"ENSG00000157916",92,1,0.570920034237927
"ENSG00000157954",269,27,-0.263573543338762
"ENSG00000157999",80,31,-4.04303447452207
"ENSG00000158006",315,21,1.39354116195424
"ENSG00000158008",447,38,1.1224609706729
"ENSG00000158014",224,16,0.593363435971717
"ENSG00000158019",184,7,1.240995567337
"ENSG00000158022",229,23,-0.350504727850789
"ENSG00000158042",138,5,0.759023447838997
"ENSG00000158050",116,8,-0.0526423449717604
"ENSG00000158062",429,47,-0.503577595090076
"ENSG00000158109",176,6,1.25300110287471
"ENSG00000158122",99,14,-1.22068539139261
"ENSG00000158156",187,14,0.263240689083788
"ENSG00000158186",74,4,-0.173313791048027
"ENSG00000158201",200,20,-0.3988422735362
"ENSG00000158234",125,12,-0.488415402149611
"ENSG00000158246",306,20,1.38866003022328
"ENSG00000158296",333,30,0.374969085769036
"ENSG00000158411",118,6,0.274855195065782
"ENSG00000158470",158,17,-0.666393988577053
"ENSG00000158477",241,24,-0.295047659976843
"ENSG00000158481",240,20,0.275618729000549
"ENSG00000158483",156,19,-0.993925950719271
"ENSG00000158485",265,24,0.109636839103895
"ENSG00000158488",280,26,0.0687989368470642
"ENSG00000158516",259,22,0.30222955176946
"ENSG00000158525",269,33,-1.14509994528596
"ENSG00000158552",171,6,1.16866359475908
"ENSG00000158555",400,33,1.06423839513752
"ENSG00000158560",288,20,1.08505483177586
"ENSG00000158623",104,10,-0.548755183628292
"ENSG00000158669",163,11,0.299209758517172
"ENSG00000158711",201,14,0.499306490199998
"ENSG00000158714",220,31,-1.67779830443839
"ENSG00000158715",343,32,0.24981776030317
"ENSG00000158717",99,8,-0.339296623975445
"ENSG00000158748",384,30,1.23510826497854
"ENSG00000158769",168,15,-0.204004220856083
"ENSG00000158793",234,10,1.64358291378394
"ENSG00000158825",77,9,-0.857176374477135
"ENSG00000158850",206,14,0.583618314363654
"ENSG00000158856",252,19,0.624848489717296
"ENSG00000158864",218,19,0.0515461992465281
"ENSG00000158865",436,40,0.643061307249092
"ENSG00000158882",139,6,0.628977269605583
"ENSG00000158887",134,5,0.691566342950237
"ENSG00000158901",149,15,-0.524378036385578
"ENSG00000158941",639,45,3.33538189307956
"ENSG00000158955",265,30,-0.771744703571424
"ENSG00000159023",429,35,1.25958957041513
"ENSG00000159063",270,22,0.487712820255244
"ENSG00000159079",186,14,0.246379154942655
"ENSG00000159111",161,9,0.559265531000153
"ENSG00000159128",146,16,-0.721856327001374
"ENSG00000159173",102,6,0.00505888006760241
"ENSG00000159176",35,3,-0.684095935692574
"ENSG00000159189",168,14,-0.0571253020549472
"ENSG00000159199",52,4,-0.544301549889623
"ENSG00000159200",92,10,-0.751112906049611
"ENSG00000159210",153,13,-0.163166846505768
"ENSG00000159228",209,17,0.193551895042711
"ENSG00000159231",181,28,-1.89484796012555
"ENSG00000159248",125,11,-0.341531893560317
"ENSG00000159251",89,3,0.226518766025991
"ENSG00000159261",212,21,-0.343384998889763
"ENSG00000159267",487,41,1.35650892970538
"ENSG00000159339",498,51,0.0726364973772333
"ENSG00000159346",119,6,0.291717663052739
"ENSG00000159348",235,14,1.0726702671617
"ENSG00000159352",146,7,0.600117725026118
"ENSG00000159377",148,8,0.486945219898509
"ENSG00000159388",86,6,-0.264737276367257
"ENSG00000159398",466,53,-0.761289289888049
"ENSG00000159403",324,38,-0.952143642404408
"ENSG00000159409",168,14,-0.0571253020549472
"ENSG00000159423",400,36,0.623505880874079
"ENSG00000159556",220,18,0.232148054177654
"ENSG00000159674",300,22,0.993621046762267
"ENSG00000159692",200,19,-0.251958672203689
"ENSG00000159713",107,8,-0.204399616555931
"ENSG00000159720",153,5,1.01200191578342
"ENSG00000159763",75,7,-0.597115461466167
"ENSG00000159792",227,18,0.350179188641937
"ENSG00000159871",167,11,0.366657360010058
"ENSG00000159961",68,10,-1.15587165236064
"ENSG00000160013",247,20,0.393651219816984
"ENSG00000160014",40,5,-0.893570902035882
"ENSG00000160055",116,13,-0.787071361627507
"ENSG00000160075",47,2,-0.334835175518577
"ENSG00000160087",129,9,0.0196780615205592
"ENSG00000160097",72,7,-0.647705699851268
"ENSG00000160113",113,13,-0.837662592251637
"ENSG00000160117",402,59,-2.725143598819
"ENSG00000160124",70,1,0.19991479402184
"ENSG00000160181",84,10,-0.886025191684255
"ENSG00000160185",523,53,0.20050650799889
"ENSG00000160188",233,26,-0.723745963337016
"ENSG00000160190",354,35,-0.00537744793913177
"ENSG00000160193",343,37,-0.484722858231058
"ENSG00000160200",407,42,-0.139926355782991
"ENSG00000160201",99,10,-0.633069520730668
"ENSG00000160202",97,9,-0.519906940874692
"ENSG00000160209",152,15,-0.473791519665357
"ENSG00000160213",41,3,-0.58291040886762
"ENSG00000160216",176,21,-0.950455812607419
"ENSG00000160221",197,18,-0.155662523661926
"ENSG00000160233",177,19,-0.639786618762019
"ENSG00000160255",626,73,-1.00223541091942
"ENSG00000160282",526,62,-1.07220542736119
"ENSG00000160285",485,36,2.05760872510194
"ENSG00000160293",583,60,0.184075694340146
"ENSG00000160310",241,18,0.586248467743975
"ENSG00000160318",107,14,-1.08575633524843
"ENSG00000160326",377,41,-0.499004401106211
"ENSG00000160339",269,32,-0.998147201588984
"ENSG00000160349",130,14,-0.697879017640916
"ENSG00000160404",225,13,1.05093373722213
"ENSG00000160439",355,36,-0.13542098661947
"ENSG00000160471",57,7,-0.900668713942079
"ENSG00000160539",225,16,0.610226004349451
"ENSG00000160588",173,12,0.320943157640388
"ENSG00000160593",240,21,0.128738586695515
"ENSG00000160606",166,8,0.790485718923033
"ENSG00000160654",89,7,-0.361035481759211
"ENSG00000160678",79,7,-0.5296628242358
"ENSG00000160683",214,22,-0.456548494447174
"ENSG00000160712",296,26,0.338594949120526
"ENSG00000160716",229,15,0.824573921563231
"ENSG00000160752",197,10,1.01946128548273
"ENSG00000160785",111,5,0.3037102229563
"ENSG00000160789",319,23,1.16716070520286
"ENSG00000160791",299,25,0.536069823364441
"ENSG00000160799",105,15,-1.26640918371833
"ENSG00000160803",226,12,1.21472429024616
"ENSG00000160808",119,8,-0.00205677810543387
"ENSG00000160844",104,11,-0.695644621261188
"ENSG00000160868",281,20,0.966998433757534
"ENSG00000160870",292,17,1.59332595142141
"ENSG00000160917",101,7,-0.158688324033704
"ENSG00000160948",177,12,0.388390641896879
"ENSG00000160951",121,13,-0.702754543823366
"ENSG00000160991",133,12,-0.353518907107052
"ENSG00000160993",239,23,-0.181885597003973
"ENSG00000161011",380,45,-1.03628971825389
"ENSG00000161016",157,9,0.491814650197712
"ENSG00000161040",402,39,0.216509092198692
"ENSG00000161048",217,16,0.475327375820729
"ENSG00000161082",181,11,0.60273048847736
"ENSG00000161091",663,65,0.799421975095116
"ENSG00000161179",135,15,-0.760456988543044
"ENSG00000161203",89,14,-1.38936029085986
"ENSG00000161217",226,20,0.0395579994905932
"ENSG00000161265",170,7,1.00486316043132
"ENSG00000161267",263,24,0.0759132291547618
"ENSG00000161281",41,3,-0.58291040886762
"ENSG00000161326",86,8,-0.55851040116414
"ENSG00000161381",297,21,1.08993384572532
"ENSG00000161395",181,19,-0.572336009756586
"ENSG00000161513",342,49,-2.26609932614739
"ENSG00000161542",189,12,0.590738188027237
"ENSG00000161544",84,8,-0.592236509846242
"ENSG00000161547",111,8,-0.136951779507309
"ENSG00000161558",355,38,-0.429260734719701
"ENSG00000161572",52,6,-0.838092191760191
"ENSG00000161573",78,10,-0.987213904937553
"ENSG00000161642",148,11,0.0462853942682509
"ENSG00000161649",263,20,0.663449777669275
"ENSG00000161653",233,18,0.451350377597296
"ENSG00000161654",54,4,-0.510574387415254
"ENSG00000161677",103,8,-0.271847854002296
"ENSG00000161798",179,18,-0.459172216622407
"ENSG00000161800",260,14,1.49435359021558
"ENSG00000161807",214,26,-1.04417993756792
"ENSG00000161849",544,49,1.14270637217112
"ENSG00000161888",73,6,-0.483952374297635
"ENSG00000161896",289,41,-1.98381580396247
"ENSG00000161905",512,37,2.36642154695656
"ENSG00000161911",196,13,0.561884115011214
"ENSG00000161920",65,3,-0.178189537568941
"ENSG00000161944",224,26,-0.87552562168388
"ENSG00000161955",117,12,-0.623315724239745
"ENSG00000161960",164,12,0.169188415368527
"ENSG00000161970",53,1,-0.0867618172131737
"ENSG00000161973",224,25,-0.728612765671961
"ENSG00000161980",79,6,-0.382775205502948
"ENSG00000161981",82,7,-0.479074034495053
"ENSG00000161999",292,26,0.271145281438466
"ENSG00000162009",372,50,-1.90666903254355
"ENSG00000162039",176,21,-0.950455812607419
"ENSG00000162040",287,35,-1.13539157750191
"ENSG00000162065",427,32,1.66667540256915
"ENSG00000162068",371,25,1.75050162210321
"ENSG00000162073",234,16,0.761992729616629
"ENSG00000162078",163,15,-0.288311667542689
"ENSG00000162086",156,7,0.768754874070936
"ENSG00000162139",310,25,0.721566815629606
"ENSG00000162144",142,8,0.385769940990697
"ENSG00000162174",209,18,0.0466730982939756
"ENSG00000162188",21,1,-0.626404803981013
"ENSG00000162191",168,12,0.236634670907705
"ENSG00000162222",115,14,-0.950835788881548
"ENSG00000162236",204,19,-0.184512705395587
"ENSG00000162241",223,24,-0.598573128299249
"ENSG00000162244",44,2,-0.385425696064465
"ENSG00000162290",322,25,0.923939458908359
"ENSG00000162298",310,19,1.60308297078703
"ENSG00000162300",229,20,0.090142168615997
"ENSG00000162341",535,60,-0.626085251934746
"ENSG00000162374",140,7,0.498939094878709
"ENSG00000162377",126,5,0.556656065855789
"ENSG00000162384",97,4,0.214526421914967
"ENSG00000162385",14,1,-0.744459829087944
"ENSG00000162396",283,19,1.14764028484203
"ENSG00000162407",160,7,0.836212253822546
"ENSG00000162408",346,34,0.00661288473909299
"ENSG00000162413",371,37,-0.0124945590451286
"ENSG00000162433",62,3,-0.228778373799608
"ENSG00000162438",214,16,0.424741407099874
"ENSG00000162444",4,0,-0.766211890954044
"ENSG00000162461",242,20,0.309342098125516
"ENSG00000162482",235,37,-2.30701586975285
"ENSG00000162494",37,7,-1.23799254233486
"ENSG00000162496",181,22,-1.01304704253076
"ENSG00000162511",159,16,-0.50264215126401
"ENSG00000162517",154,11,0.147454596822007
"ENSG00000162520",160,25,-1.80817181769247
"ENSG00000162521",81,10,-0.936619032182285
"ENSG00000162526",153,16,-0.603816357747357
"ENSG00000162542",514,53,0.0486485340500736
"ENSG00000162552",203,17,0.0923838870118797
"ENSG00000162576",293,21,1.02247185079594
"ENSG00000162595",133,7,0.380900108003647
"ENSG00000162616",150,7,0.667571587210519
"ENSG00000162623",144,11,-0.0211605999146648
"ENSG00000162627",239,15,0.993216669707213
"ENSG00000162630",169,11,0.400381421835489
"ENSG00000162631",218,17,0.345305645846887
"ENSG00000162636",149,9,0.356915646806947
"ENSG00000162694",131,9,0.0534015041876908
"ENSG00000162695",198,12,0.742505487446544
"ENSG00000162704",45,1,-0.221668900723549
"ENSG00000162706",212,15,0.537903315224569
"ENSG00000162722",326,27,0.697600765008207
"ENSG00000162723",192,17,-0.0930900585831833
"ENSG00000162727",235,28,-0.983855783435365
"ENSG00000162728",105,8,-0.238123676971438
"ENSG00000162735",200,17,0.0418000635447562
"ENSG00000162738",339,26,1.06374789690841
"ENSG00000162739",137,8,0.301458526366025
"ENSG00000162746",267,24,0.143360502743846
"ENSG00000162747",159,26,-1.97206271770161
"ENSG00000162755",195,16,0.104372172015332
"ENSG00000162757",121,5,0.472339425041484
"ENSG00000162761",220,17,0.379029113610054
"ENSG00000162763",220,24,-0.649162689750827
"ENSG00000162772",79,9,-0.82344781443184
"ENSG00000162777",250,22,0.150473967930277
"ENSG00000162813",139,8,0.335182967038414
"ENSG00000162819",193,13,0.511296936011373
"ENSG00000162836",210,19,-0.0833443915564644
"ENSG00000162851",248,21,0.263631327578943
"ENSG00000162873",257,19,0.709163163177519
"ENSG00000162881",369,39,-0.340064673099547
"ENSG00000162882",200,16,0.188678840259325
"ENSG00000162889",177,23,-1.22743998896205
"ENSG00000162891",99,8,-0.339296623975445
"ENSG00000162892",116,5,0.388024230116296
"ENSG00000162894",201,11,0.940004310364534
"ENSG00000162927",290,13,2.14754845491186
"ENSG00000162944",257,21,0.415388182787789
"ENSG00000162959",70,6,-0.534541730778224
"ENSG00000162971",174,3,1.66018374285369
"ENSG00000162975",220,16,0.52591386828535
"ENSG00000162976",139,10,0.0414125974935039
"ENSG00000162980",58,4,-0.443120796177475
"ENSG00000162999",117,14,-0.917106857945832
"ENSG00000163001",181,9,0.896539012721217
"ENSG00000163017",103,6,0.0219210573673385
"ENSG00000163032",40,1,-0.305986642980697
"ENSG00000163041",0,0,-0.833675467907267
"ENSG00000163046",74,14,-1.6424051958285
"ENSG00000163050",574,55,0.7671616308334
"ENSG00000163069",197,13,0.578746642844586
"ENSG00000163072",299,24,0.682959900177649
"ENSG00000163082",249,23,-0.013268692951414
"ENSG00000163083",190,15,0.166944601142149
"ENSG00000163098",170,20,-0.904732073292147
"ENSG00000163106",135,14,-0.613564710510793
"ENSG00000163114",279,24,0.345704536954013
"ENSG00000163116",305,27,0.343471919833443
"ENSG00000163131",113,7,0.0436560359495736
"ENSG00000163138",135,10,-0.0260337993933743
"ENSG00000163141",183,19,-0.538611133951472
"ENSG00000163145",143,15,-0.625552858976102
"ENSG00000163154",127,7,0.279725679196841
"ENSG00000163157",208,14,0.617343529755648
"ENSG00000163159",203,11,0.973733952244395
"ENSG00000163170",34,3,-0.700960471322925
"ENSG00000163171",164,14,-0.12457062080395
"ENSG00000163191",20,2,-0.790169836218418
"ENSG00000163217",228,17,0.513925005946137
"ENSG00000163219",345,42,-1.18580196347031
"ENSG00000163220",22,1,-0.609540123769986
"ENSG00000163221",38,1,-0.339713987712301
"ENSG00000163249",110,11,-0.594466559653688
"ENSG00000163251",253,22,0.201058922429564
"ENSG00000163254",150,14,-0.360632024941253
"ENSG00000163281",88,4,0.0627625929749318
"ENSG00000163285",270,14,1.66305714485396
"ENSG00000163288",193,16,0.0706496086087222
"ENSG00000163291",201,5,1.82175481063934
"ENSG00000163293",208,18,0.029811814234842
"ENSG00000163295",406,37,0.577794441665463
"ENSG00000163320",61,2,-0.0987500577045285
"ENSG00000163331",69,12,-1.43285724597837
"ENSG00000163344",106,9,-0.368144991056928
"ENSG00000163347",144,12,-0.168040533509334
"ENSG00000163378",283,26,0.119385269926736
"ENSG00000163382",215,15,0.588490573674851
"ENSG00000163389",182,14,0.178933299361277
"ENSG00000163394",331,23,1.36957070817301
"ENSG00000163412",75,2,0.137332690122729
"ENSG00000163428",108,15,-1.21580860327252
"ENSG00000163435",204,20,-0.331394837528317
"ENSG00000163440",83,5,-0.168438350104483
"ENSG00000163453",99,10,-0.633069520730668
"ENSG00000163464",249,28,-0.747743107326892
"ENSG00000163466",96,9,-0.536769670491173
"ENSG00000163468",288,13,2.11379279394497
"ENSG00000163479",79,2,0.204785261383883
